pose-00475	Will "double science and research funding for clean energy projects including those that make use of our biomass, solar and wind resources."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/495/double-federal-spending-for-research-on-clean-fuel/	None	obameter	Barack Obama	None	None	Double federal spending for research on clean fuels	2010-01-07T13:27:00	None	['None']
pose-00995	"... if the state wants to get serious about reducing crime and keeping communities safe then we must increase the penalties for committing violent crimes."	promise kept	https://www.politifact.com/tennessee/promises/haslam-o-meter/promise/1062/increase-penalties-for-violent-crime/	None	haslam-o-meter	Bill Haslam	None	None	Increase penalties for violent crime.	2012-01-18T15:26:36	None	['None']
pose-00648	Will "oppose 'card check' schemes that (make it easier to join unions and) put Washington union bosses before individuals’ right to a secret ballot."	promise kept	https://www.politifact.com/truth-o-meter/promises/gop-pledge-o-meter/promise/678/oppose-card-check/	None	gop-pledge-o-meter	John Boehner	None	None	Oppose "card check"	2010-12-22T09:57:30	None	['None']
pose-00791	"I've never been for prevailing wage because it drives up the cost"	in the works	https://www.politifact.com/ohio/promises/kasich-o-meter/promise/822/eliminate-prevailing-wage-rules-public-constructio/	None	kasich-o-meter	John Kasich	None	None	Eliminate prevailing wage rules on public construction projects	2011-01-07T15:00:20	None	['None']
pose-01179	"To improve campus leadership, the state should offer financial support that enables public school principals and others in leadership positions to receive optional advanced leadership training."	promise kept	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1269/launch-school-principals-leadership-training-progr/	None	abbott-o-meter	Greg Abbott	None	None	Launch school principals leadership training program	2015-01-20T14:00:00	None	['None']
pose-01213	“Barack Obama will help the Gulf Coast restore the wetlands, marshes and barrier islands that are critical to tamping down the force of hurricanes. He will work with local governments to develop the best strategies for protecting and expanding wetlands. As president, Obama will immediately close the Mississippi River Gulf Outlet, which experts say funneled floodwater into New Orleans.”	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/1304/help-restore-gulf-coast-wetlands-protect-against-h/	None	obameter	Barack Obama	None	None	Help restore Gulf Coast wetlands that protect against hurricanes	2015-08-20T14:24:15	None	['New_Orleans', 'Barack_Obama', 'Gulf_Coast_of_the_United_States', 'Mississippi_River_–_Gulf_Outlet_Canal']
pose-00876	"As Milwaukee County Executive, Chris Abele will not raise your taxes."	promise broken	https://www.politifact.com/wisconsin/promises/abele-o-meter/promise/908/not-raise-taxes/	None	abele-o-meter	Chris Abele	None	None	Not raise taxes	2011-05-11T10:21:33	None	['None']
pose-00579	"Veto what the legislators call 'turkeys' — costly and unnecessary pork-barrel projects."	compromise	https://www.politifact.com/florida/promises/scott-o-meter/promise/603/veto-pork-barrel-spending/	None	scott-o-meter	Rick Scott	None	None	Veto pork-barrel spending	2011-07-05T16:35:50	None	['None']
pose-00322	Will "endorse the goal of sending human missions to the Moon by 2020, as a precursor in an orderly progression to missions to more distant destinations, including Mars."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/339/support-human-mission-to-moon-by-2020/	None	obameter	Barack Obama	None	None	Support human mission to moon by 2020	2010-01-07T13:26:55	None	['None']
pose-01193	On the stump, Abbott called the 2001 tuition law "flawed" and said he would not veto a bill to repeal it. But he did not outline how he would suggest fixing it.	promise broken	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1283/let-law-repeal-2001-change-authorizing-state-colle/	None	abbott-o-meter	Greg Abbott	None	None	Reform 2001 law authorizing in-state college tuition for unauthorized residents	2015-01-20T14:00:00	None	['None']
pose-01175	"With a $2 million appropriation, teams of expert teacher mentors could be deployed to poor-performing schools to coach educators by teaching alongside them in the classroom."	promise kept	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1265/establish-pilot-program-make-reading-improvement-t/	None	abbott-o-meter	Greg Abbott	None	None	Establish pilot program to make reading improvement teams available to help schools	2015-01-20T10:00:00	None	['None']
pose-01198	Voters should be asked to approve a proposed constitutional amendment allowing the Economic Stabilization Fund to be used to cover current-biennium revenue shortfalls, retire existing state debt, make one-time infrastructure payments or to cover expenses related to disasters as declared by the governor.	promise broken	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1288/change-allowed-uses-state-rainy-day-funds/	None	abbott-o-meter	Greg Abbott	None	None	Change allowed uses of state rainy day funds	2015-01-20T14:00:00	None	['None']
pose-00828	In a Plain Dealer survey, FitzGerald pledged he would make public each year his calendar of appointments, meetings and county-related travel.	promise kept	https://www.politifact.com/ohio/promises/fitz-o-meter/promise/860/make-public-his-calendar-of-appointments/	None	fitz-o-meter	Ed FitzGerald	None	None	Make public his calendar of appointments	2011-01-20T13:56:11	None	['None']
pose-00488	"Obama and Biden are calling for legislation that would allow withdrawals of 15% up to $10,000 from retirement accounts without penalty (although subject to the normal taxes). This would apply to withdrawals in 2008 (including retroactively) and 2009."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/508/allow-penalty-free-hardship-withdrawals-from-retir/	None	obameter	Barack Obama	None	None	Allow penalty-free hardship withdrawals from retirement accounts in 2008 and 2009	2010-01-07T13:27:00	None	['Barack_Obama', 'Joe_Biden']
pose-00568	"Return Florida's state and local expenditure burden to at least the 2004 level before spending ballooned out of control."	promise kept	https://www.politifact.com/florida/promises/scott-o-meter/promise/591/return-floridas-state-and-local-spending-to-at-le/	None	scott-o-meter	Rick Scott	None	None	Return Florida's state and local spending to at least the 2004 level	2010-12-21T09:36:20	None	['None']
pose-00573	Use "inmate labor to grow prison food."	promise kept	https://www.politifact.com/florida/promises/scott-o-meter/promise/596/use-inmate-labor-to-grow-prison-food/	None	scott-o-meter	Rick Scott	None	None	Use inmate labor to grow prison food	2010-12-21T09:36:20	None	['None']
pose-00197	"In order to increase the incomes of subsistence producers, decrease the pressure on shrinking arable lands, and minimize the vulnerability of commodity exports to global price shocks, an Obama administration will launch the AVTA Initiative. Barack Obama and Joe Biden are committed to spurring research and innovation aimed at bringing about a Green Revolution for Africa, by partnering with land grant institutions, private philanthropies and business to support agricultural processing through increased investment in research and development for improved seeds, irrigation methods, and affordable and safe fertilizers."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/212/launch-an-international-add-value-to-agriculture-i/	None	obameter	Barack Obama	None	None	Launch an international Add Value to Agriculture Initiative (AVTA)	2010-01-07T13:26:51	None	['Barack_Obama', 'Joe_Biden', 'Africa', 'Green_Revolution']
